"yr","region","codsp","codgr","fl","source"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
1999,"N","BRS","GN",40,"REVIZEE"
